Indentation

 + User defined profile

+ User defined profile
   Acquisition rate :	20.0 [Hz]
   Linear load 20.00  µN ; 100.00 µN/min
   Pause in load 2 s
   Linear load 0.00  µN ; 100.00 µN/min
   Pause in load 120 s
   Linear depth 16.00  µm ; 500.00 µm/min
   Pause in depth 120 s
   Linear depth 0.00  µm ; 1000.00 µm/min
+ TTX - UNHT Bio S/N: 1000136751 settings
   Fn contact : 25 µN
   Approach distance : 20 µm
   Approach speed : 100 µm/min
   Retract speed : 200 µm/min
   Retract time : 5 sec
   Dz sensor in large range
   Load in fine range
   FnRef in fine range
   FnRef contactload :500.000 µN
   Stiffness threshold : 1 µN/µm

   X Position :8879.40 µm
   Y Position :36804.57 µm
   Z Position :7456.06 µm

Date :6/9/2026
Time :1:01:45 PM

   Method :	Hertz

Cycle # 1

 + Parameters

  Load Fit [10%,98%]

 + Main results

   EHz=	8.3255 	kPa

 + Hypothesis


 + Additional results

   ErHz=	9.15 kPa
   h offset=	10.61 µm
   R2=	0.70

Cycle # 2

 + Parameters

  Load Fit [10%,98%]

 + Main results

! Not calculable !

 + Hypothesis


 + Additional results


Measured values
Time (s)	Pd (µm)	Fn (µN)	FnRef (µN)	SegmentID
174.2	16.0915	0.1029	5.128	6
174.25	16.092	-0.3214	5.1234	6
174.3	16.091	0.9546	5.1225	6
174.35	16.0919	-0.2384	5.1237	6
174.4	16.0915	0.4013	5.1316	6
174.45	16.0916	0.3823	5.138	6
174.5	16.0918	0.3346	5.1345	6
174.55	16.0927	-0.5969	5.1365	6
174.6	16.0915	0.8003	5.1365	6
174.65	16.0923	-0.0203	5.1298	6
174.7	16.0923	0.1334	5.114	6
174.75	16.0928	-0.3945	5.1161	6
174.8	16.0919	0.9801	5.1301	6
174.85	16.093	-0.4422	5.1275	6
174.9	16.0922	0.5345	5.1049	6
174.95	16.092	0.7191	5.1027	6
175	16.0929	-0.3538	5.1129	6
175.05	16.0923	0.6162	5.1087	6
175.1	16.0924	0.2388	5.1053	6
175.15	16.0926	0.1077	5.1083	6
175.2	16.0931	-0.3523	5.1246	6
175.25	16.0925	0.5161	5.1198	6
175.3	16.0929	-0.0507	5.1039	6
175.35	16.0928	0.1499	5.1094	6
175.4	16.0927	0.2626	5.1075	6
175.45	16.0924	0.686	5.0925	6
175.5	16.0928	0.2764	5.0998	6
175.55	16.0921	0.2659	5.1064	6
175.6	16.0918	0.3136	5.1	6
175.65	16.0914	0.3842	5.1073	6
175.7	16.0922	-0.6432	5.1028	6
175.75	16.0908	1.0392	5.0912	6
175.8	16.0923	-0.79	5.1141	6
175.85	16.0908	0.8187	5.0962	6
175.9	16.0909	0.3253	5.0926	6
175.95	16.0912	0.1188	5.1223	6
176	16.0911	0.5137	5.1123	6
176.05	16.0917	-0.2147	5.1124	6
176.1	16.0913	0.5599	5.1135	6
176.15	16.0917	0.3312	5.1212	6
176.2	16.0926	-0.8966	5.1339	6
176.25	16.0908	1.2626	5.1366	6
176.3	16.0925	-1.081	5.1377	6
176.35	16.0916	0.3901	5.1221	6
176.4	16.0916	0.6411	5.1178	6
176.45	16.0924	-0.2944	5.1178	6
176.5	16.0918	0.4289	5.1162	6
176.55	16.0919	0.1907	5.1365	6
176.6	16.0922	-0.125	5.1356	6
176.65	16.0922	-0.0087	5.1126	6
176.7	16.0921	0.1159	5.1061	6
176.75	16.0921	0.0666	5.1178	6
176.8	16.0923	-0.2414	5.1262	6
176.85	16.0921	-0.1285	5.1082	6
176.9	16.0919	0.5616	5.1128	6
176.95	16.0925	-0.1574	5.1207	6
177	16.0924	-0.0831	5.1184	6
177.05	16.092	0.5476	5.1193	6
177.1	16.0927	-0.2557	5.1193	6
177.15	16.0925	-0.1332	5.1188	6
177.2	16.0922	0.3397	5.1148	6
177.25	16.0929	-0.3574	5.1152	6
177.3	16.0928	0.0603	5.1236	6
177.35	16.0929	0.041	5.1242	6
177.4	16.0929	-0.0175	5.101	6
177.45	16.0921	0.0814	5.1067	6
177.5	16.0918	-0.1965	5.099	6
177.55	16.0908	0.2855	5.0844	6
177.6	16.0913	-0.3163	5.0933	6
177.65	16.0907	0.477	5.109	6
177.7	16.0911	-0.2197	5.1201	6
177.75	16.0912	-0.4326	5.1159	6
177.8	16.0909	-0.1023	5.1261	6
177.85	16.0906	0.5275	5.115	6
177.9	16.0921	-1.3877	5.1098	6
177.95	16.0904	0.7326	5.1226	6
178	16.091	0.0821	5.1118	6
178.05	16.0916	-0.6434	5.1163	6
178.1	16.091	0.0775	5.1135	6
178.15	16.0908	0.4179	5.1058	6
178.2	16.0918	-0.9023	5.1116	6
178.25	16.0911	0.1076	5.0982	6
178.3	16.0913	-0.2585	5.1021	6
178.35	16.0917	-0.5253	5.1119	6
178.4	16.0918	-0.5242	5.1071	6
178.45	16.0911	0.2083	5.1141	6
178.5	16.0915	-0.3125	5.1038	6
178.55	16.0922	-0.7973	5.1128	6
178.6	16.0912	0.5431	5.13	6
178.65	16.0919	-0.2445	5.1119	6
178.7	16.0923	-0.8406	5.1207	6
178.75	16.0916	-0.0912	5.1261	6
178.8	16.0913	0.0991	5.104	6
178.85	16.0926	-1.4609	5.0979	6
178.9	16.0912	0.4617	5.0887	6
178.95	16.0921	-0.3767	5.0829	6
179	16.0924	-0.6716	5.0834	6
179.05	16.0918	-0.1745	5.0853	6
179.1	16.0915	0.2115	5.1105	6
179.15	16.0926	-0.7955	5.1069	6
179.2	16.0921	-0.1608	5.0945	6
179.25	16.092	0.0034	5.103	6
179.3	16.0923	-0.3252	5.0979	6
179.35	16.0928	-1.0106	5.0996	6
179.4	16.0919	0.2771	5.1041	6
179.45	16.0929	-0.8938	5.0972	6
179.5	16.0927	-0.4676	5.0843	6
179.55	16.0924	-0.124	5.068	6
179.6	16.0922	-0.1672	5.0783	6
179.65	16.0917	-0.5979	5.0934	6
179.7	16.0913	-0.5771	5.0818	6
179.75	16.0907	-0.3192	5.0782	6
179.8	16.0909	-0.7741	5.093	6
179.85	16.0907	-0.4425	5.1061	6
179.9	16.0908	-0.3013	5.0967	6
179.95	16.0911	-0.705	5.0996	6
180	16.091	-0.4274	5.091	6
180.05	16.0912	-0.4424	5.081	6
180.1	16.0908	-0.1174	5.1018	6
180.15	16.091	-0.4304	5.093	6
180.2	16.0911	-0.38	5.0906	6
180.25	16.0913	-0.3332	5.1031	6
180.3	16.0915	-0.6356	5.0988	6
180.35	16.091	-0.0139	5.103	6
180.4	16.0914	-0.5123	5.107	6
180.45	16.0913	-0.2354	5.0904	6
180.5	16.0912	-0.2373	5.0937	6
180.55	16.0914	-0.2129	5.1001	6
180.6	16.0918	-0.4225	5.1058	6
180.65	16.0915	0.0341	5.1097	6
180.7	16.0916	-0.1	5.1078	6
180.75	16.0917	-0.4232	5.1083	6
180.8	16.0918	-0.5691	5.0978	6
180.85	16.0911	0.2614	5.0941	6
180.9	16.0911	0.0268	5.0949	6
180.95	16.0917	-0.7124	5.0701	6
181	16.0913	-0.1682	5.0738	6
181.05	16.0909	0.2802	5.0787	6
181.1	16.0917	-0.5048	5.0733	6
181.15	16.0914	0.0755	5.0811	6
181.2	16.0917	-0.0435	5.0897	6
181.25	16.092	-0.4171	5.0895	6
181.3	16.0916	0.0664	5.0918	6
181.35	16.0914	0.2429	5.0973	6
181.4	16.0918	-0.1349	5.0961	6
181.45	16.092	-0.3765	5.0932	6
181.5	16.0915	0.3334	5.1061	6
181.55	16.092	-0.092	5.0915	6
181.6	16.0919	0.0214	5.0836	6
181.65	16.0916	0.31	5.0728	6
181.7	16.0918	0.139	5.0827	6
181.75	16.0923	-0.4665	5.0998	6
181.8	16.0916	0.455	5.1098	6
181.85	16.0919	0.2054	5.1049	6
181.9	16.0924	-0.2078	5.097	6
181.95	16.0918	0.5579	5.1028	6
182	16.092	0.3672	5.121	6
182.05	16.0918	-0.1448	5.1247	6
182.1	16.0902	0.45	5.1019	6
182.15	16.0899	0.6256	5.094	6
182.2	16.0901	0.2923	5.0874	6
182.25	16.0907	-0.2795	5.0832	6
182.3	16.0898	0.9465	5.0899	6
182.35	16.0905	0.0187	5.0883	6
182.4	16.0906	0.117	5.0959	6
182.45	16.0901	0.8415	5.1078	6
182.5	16.0908	0.3387	5.106	6
182.55	16.0912	-0.066	5.1135	6
182.6	16.0904	0.8959	5.1269	6
182.65	16.0909	0.2055	5.1238	6
182.7	16.0913	-0.3438	5.1098	6
182.75	16.0904	0.755	5.0926	6
182.8	16.0908	0.2483	5.0948	6
182.85	16.0911	-0.0514	5.0897	6
182.9	16.0908	0.4596	5.0976	6
182.95	16.091	0.2845	5.0948	6
183	16.0914	-0.2327	5.0894	6
183.05	16.0908	0.4914	5.0901	6
183.1	16.0911	0.3449	5.0847	6
183.15	16.0913	0.2972	5.0797	6
183.2	16.0913	0.2539	5.0895	6
183.25	16.0911	0.4642	5.0999	6
183.3	16.0914	0.0662	5.0928	6
183.35	16.0912	0.3334	5.0893	6
183.4	16.091	0.8864	5.0832	6
183.45	16.0917	0.2208	5.0948	6
183.5	16.0919	0.0073	5.1039	6
183.55	16.0909	1.0545	5.1023	6
183.6	16.0914	0.3705	5.095	6
183.65	16.0916	0.2302	5.0883	6
183.7	16.0912	1.0491	5.0782	6
183.75	16.0918	0.4603	5.0822	6
183.8	16.0918	0.285	5.0805	6
183.85	16.0913	0.9278	5.0836	6
183.9	16.0916	0.5223	5.0893	6
183.95	16.0918	0.3999	5.0821	6
184	16.0916	0.7417	5.0828	6
184.05	16.0917	0.7137	5.0937	6
184.1	16.092	0.5514	5.1073	6
184.15	16.0918	0.811	5.1131	6
184.2	16.092	0.6761	5.1055	6
184.25	16.092	0.7213	5.1002	6
184.3	16.0922	0.326	5.1061	6
184.35	16.0913	1.2769	5.1105	6
184.4	16.0922	0.269	5.0972	6
184.45	16.0919	0.6856	5.1043	6
184.5	16.0918	0.9305	5.102	6
184.55	16.0921	0.6571	5.0807	6
184.6	16.0923	0.5058	5.091	6
184.65	16.0919	1.1843	5.1015	6
184.7	16.0919	0.7995	5.0872	6
184.75	16.0912	0.4773	5.073	6
184.8	16.091	0.6896	5.0797	6
184.85	16.0903	1.1106	5.0794	6
184.9	16.0903	0.6989	5.0919	6
184.95	16.0901	0.8455	5.1114	6
185	16.0904	0.7747	5.1108	6
185.05	16.0907	0.5881	5.1175	6
185.1	16.0903	0.8487	5.1106	6
185.15	16.0901	0.852	5.0951	6
185.2	16.0898	1.2163	5.0954	6
185.25	16.0905	0.4564	5.1027	6
185.3	16.0902	0.9094	5.0935	6
185.35	16.0903	0.9156	5.1023	6
185.4	16.0904	0.8947	5.1002	6
185.45	16.0904	0.9756	5.1037	6
185.5	16.0903	1.0558	5.0871	6
185.55	16.0904	0.8399	5.0816	6
185.6	16.0901	1.1675	5.1053	6
185.65	16.0906	0.5446	5.1206	6
185.7	16.0901	1.4634	5.1106	6
185.75	16.0905	0.9509	5.0892	6
185.8	16.0907	0.757	5.0892	6
185.85	16.0908	0.8781	5.0839	6
185.9	16.0904	1.2489	5.0899	6
185.95	16.0908	0.6967	5.098	6
186	16.0907	1.0954	5.0935	6
186.05	16.0908	1.1066	5.087	6
186.1	16.0909	1.0101	5.1054	6
186.15	16.0909	0.9482	5.1167	6
186.2	16.0906	1.3445	5.0918	6
186.25	16.091	0.9254	5.0899	6
186.3	16.0912	0.6987	5.094	6
186.35	16.091	1.1996	5.0923	6
186.4	16.0909	1.3095	5.0813	6
186.45	16.0915	0.7196	5.0759	6
186.5	16.0916	0.6866	5.0723	6
186.55	16.0912	1.1323	5.0726	6
186.6	16.0911	1.0202	5.0829	6
186.65	16.0916	0.5291	5.0759	6
186.7	16.0914	1.0179	5.064	6
186.75	16.0912	1.2494	5.0791	6
186.8	16.0917	0.4883	5.0881	6
186.85	16.0915	0.7151	5.0821	6
186.9	16.0911	1.2821	5.0812	6
186.95	16.0913	0.6644	5.0728	6
187	16.0913	0.733	5.0762	6
187.05	16.0913	1.177	5.0686	6
187.1	16.0921	0.5238	5.0645	6
187.15	16.092	0.6437	5.0777	6
187.2	16.0916	1.1994	5.0787	6
187.25	16.0917	1.1064	5.0675	6
187.3	16.0923	0.3008	5.07	6
187.35	16.0916	1.2112	5.0798	6
187.4	16.0919	0.8583	5.0792	6
187.45	16.0922	0.5851	5.0781	6
187.5	16.092	0.8189	5.0801	6
187.55	16.0918	1.2189	5.0745	6
187.6	16.0925	0.4349	5.0731	6
187.65	16.0918	1.3928	5.0776	6
187.7	16.0927	0.4029	5.0814	6
187.75	16.0923	0.8466	5.0829	6
187.8	16.0917	1.0473	5.0807	6
187.85	16.0914	1.1145	5.0821	6
187.9	16.091	0.6017	5.1001	6
187.95	16.0904	0.7036	5.0942	6
188	16.09	1.2017	5.091	6
188.05	16.0903	0.8679	5.0998	6
188.1	16.0904	0.5088	5.0979	6
188.15	16.0899	1.2531	5.1004	6
188.2	16.0904	0.5167	5.0963	6
188.25	16.0901	0.9828	5.0805	6
188.3	16.0907	0.5002	5.0691	6
188.35	16.0903	1.0916	5.0733	6
188.4	16.0905	0.8956	5.076	6
188.45	16.0905	0.7692	5.0746	6
188.5	16.0903	0.8534	5.068	6
188.55	16.0901	0.9994	5.0671	6
188.6	16.0908	0.3169	5.0838	6
188.65	16.0903	1.0966	5.0912	6
188.7	16.0903	1.0223	5.0831	6
188.75	16.0907	0.5264	5.0784	6
188.8	16.0901	1.2214	5.0685	6
188.85	16.0905	0.8932	5.0703	6
188.9	16.0909	0.6245	5.0879	6
188.95	16.0909	0.8238	5.0817	6
189	16.0907	1.0839	5.0697	6
189.05	16.091	0.7376	5.0512	6
189.1	16.091	0.9657	5.0593	6
189.15	16.0913	0.798	5.0734	6
189.2	16.0912	0.7537	5.0791	6
189.25	16.0909	1.1827	5.0766	6
189.3	16.0914	0.731	5.073	6
189.35	16.0913	0.8158	5.0555	6
189.4	16.0911	0.9105	5.0492	6
189.45	16.0907	1.3001	5.0467	6
189.5	16.0913	0.5349	5.0484	6
189.55	16.0913	0.7217	5.0599	6
189.6	16.0904	1.7248	5.0505	6
189.65	16.0915	0.2738	5.0381	6
189.7	16.0913	0.7023	5.0518	6
189.75	16.0907	1.471	5.0512	6
189.8	16.0912	0.8913	5.0524	6
189.85	16.0918	0.169	5.0599	6
189.9	16.0911	1.1994	5.0514	6
189.95	16.0915	1.0528	5.0416	6
190	16.0922	0.3833	5.0431	6
190.05	16.0915	1.3394	5.0467	6
190.1	16.0917	0.9556	5.0467	6
190.15	16.092	0.602	5.054	6
190.2	16.0921	0.6633	5.0713	6
190.25	16.0916	1.1716	5.0675	6
190.3	16.092	0.5922	5.0634	6
190.35	16.0919	0.71	5.0581	6
190.4	16.0915	1.1238	5.0486	6
190.45	16.0919	0.7615	5.0566	6
190.5	16.0919	0.7547	5.0647	6
190.55	16.0919	0.7443	5.0636	6
190.6	16.0916	1.1537	5.0597	6
190.65	16.0921	0.5253	5.0585	6
190.7	16.0916	1.376	5.0557	6
190.75	16.092	0.8398	5.0431	6
190.8	16.092	0.8879	5.0503	6
190.85	16.0918	0.7533	5.0604	6
190.9	16.0909	1.2177	5.0488	6
190.95	16.0911	0.5894	5.0435	6
191	16.0901	1.0504	5.0464	6
191.05	16.0903	0.6465	5.045	6
191.1	16.09	0.9164	5.0383	6
191.15	16.0896	1.3168	5.0517	6
191.2	16.0909	0.0057	5.0457	6
191.25	16.0898	1.3381	5.0452	6
191.3	16.0899	0.9155	5.0603	6
191.35	16.0904	0.1793	5.0762	6
191.4	16.0899	1.1308	5.0636	6
191.45	16.0904	0.4726	5.0567	6
191.5	16.0898	1.1254	5.0439	6
191.55	16.0903	0.3468	5.0419	6
191.6	16.0897	1.0025	5.0641	6
191.65	16.09	0.7166	5.0814	6
191.7	16.09	0.7713	5.0692	6
191.75	16.0899	0.9946	5.0601	6
191.8	16.0902	0.662	5.0526	6
191.85	16.0902	0.6959	5.0468	6
191.9	16.0905	0.4444	5.0368	6
191.95	16.0903	0.7372	5.0558	6
192	16.0895	1.5764	5.075	6
192.05	16.0908	-0.0057	5.0656	6
192.1	16.0903	0.47	5.0484	6
192.15	16.0894	1.415	5.0524	6
192.2	16.0908	-0.2086	5.0658	6
192.25	16.0905	0.382	5.0734	6
192.3	16.0891	2.3095	5.0747	6
192.35	16.0912	-0.2542	5.0616	6
192.4	16.0912	-0.2108	5.049	6
192.45	16.0892	1.9961	5.0571	6
192.5	16.09	0.8809	5.067	6
192.55	16.0916	-0.7927	5.0606	6
192.6	16.0895	1.8186	5.0706	6
192.65	16.09	1.1309	5.085	6
192.7	16.0912	-0.4265	5.0718	6
192.75	16.09	1.0234	5.051	6
192.8	16.0897	1.5511	5.0518	6
192.85	16.0914	-0.5252	5.0589	6
192.9	16.0903	1.0537	5.0513	6
192.95	16.0902	1.1836	5.043	6
193	16.0911	0.0486	5.0523	6
193.05	16.0905	1.0085	5.0548	6
193.1	16.0909	0.646	5.0485	6
193.15	16.091	0.6616	5.0467	6
193.2	16.0911	0.4219	5.0493	6
193.25	16.0903	1.2074	5.0592	6
193.3	16.0907	0.5049	5.0686	6
193.35	16.091	0.1585	5.0731	6
193.4	16.09	1.5271	5.0669	6
193.45	16.0911	0.2319	5.0729	6
193.5	16.0911	0.4984	5.0793	6
193.55	16.0906	1.3076	5.0828	6
193.6	16.0911	0.6437	5.0671	6
193.65	16.0911	0.7972	5.0652	6
193.7	16.0913	0.4341	5.0608	6
193.75	16.0901	1.623	5.0655	6
193.8	16.091	0.3618	5.0676	6
193.85	16.091	0.5786	5.0729	6
193.9	16.0906	1.163	5.0791	6
193.95	16.0907	0.9804	5.067	6
194	16.0912	0.6484	5.0647	6
194.05	16.0915	0.704	5.0833	6
194.1	16.0912	0.9047	5.0756	6
194.15	16.091	1.0876	5.0765	6
194.2	16.0915	0.2335	5.0863	6
194.25	16.0906	1.242	5.0957	6
194.3	16.0909	0.8619	5.0811	6
194.35	16.0911	0.6293	5.0802	6
194.4	16.091	0.8222	5.0855	6
194.45	16.0909	0.8815	5.0823	6
194.5	16.0909	0.8802	5.0943	6
194.55	16.0913	0.6163	5.0885	6
194.6	16.0915	0.7866	5.0941	6
194.65	16.0911	1.3826	5.1042	6
194.7	16.0919	0.393	5.0968	6
194.75	16.0915	0.7995	5.102	6
194.8	16.0912	1.2626	5.0903	6
194.85	16.0918	0.5358	5.0636	6
194.9	16.0918	0.809	5.0941	6
194.95	16.0919	0.8637	5.0933	6
195	16.0917	1.347	5.0679	6
195.05	16.0928	0.0856	5.0643	6
195.1	16.0915	1.5228	5.0605	6
195.15	16.0917	0.9436	5.0734	6
195.2	16.0909	0.7464	5.0646	6
195.25	16.0905	0.347	5.0612	6
195.3	16.0893	1.4438	5.0741	6
195.35	16.0895	1.1321	5.0843	6
195.4	16.0906	0.1878	5.0884	6
195.45	16.0897	1.2703	5.0779	6
195.5	16.0891	1.8823	5.063	6
195.55	16.0907	-0.3578	5.0663	6
195.6	16.0896	0.8829	5.0781	6
195.65	16.0891	1.4489	5.0749	6
195.7	16.0896	1.0399	5.0779	6
195.75	16.0904	0.4673	5.0816	6
195.8	16.0897	1.4439	5.0726	6
195.85	16.0901	0.9997	5.071	6
195.9	16.0902	0.454	5.0901	6
195.95	16.0894	1.3295	5.0941	6
196	16.0901	0.5774	5.0864	6
196.05	16.0898	1.0643	5.0925	6
196.1	16.0895	1.2691	5.1055	6
196.15	16.0893	1.3743	5.1031	6
196.2	16.0903	0.1499	5.0872	6
196.25	16.0895	1.193	5.0823	6
196.3	16.0896	1.2616	5.0965	6
196.35	16.0906	0.3168	5.0961	6
196.4	16.0897	1.3281	5.0792	6
196.45	16.0892	1.8422	5.0838	6
196.5	16.0909	-0.3783	5.0742	6
196.55	16.09	0.8445	5.0632	6
196.6	16.0891	1.8894	5.0574	6
196.65	16.0904	0.2393	5.0673	6
196.7	16.0897	1.2115	5.083	6
196.75	16.0892	1.7853	5.0877	6
196.8	16.0907	0.1359	5.0837	6
196.85	16.0909	0.0981	5.0774	6
196.9	16.0893	2.1372	5.0849	6
196.95	16.0904	0.8339	5.0863	6
197	16.0913	-0.1742	5.0705	6
197.05	16.0893	2.7354	5.0675	6
197.1	16.0914	0.3767	5.072	6
197.15	16.0919	-0.4823	5.0788	6
197.2	16.0893	2.6371	5.0918	6
197.25	16.091	0.6942	5.0938	6
197.3	16.0918	-0.1019	5.1123	6
197.35	16.09	1.8565	5.1154	6
197.4	16.0906	1.0937	5.1063	6
197.45	16.0915	0.0093	5.0993	6
197.5	16.0906	1.0412	5.0941	6
197.55	16.0897	2.1319	5.1003	6
197.6	16.0912	0.357	5.1028	6
197.65	16.091	0.4662	5.0955	6
197.7	16.0899	1.9352	5.0915	6
197.75	16.0911	0.4552	5.0949	6
197.8	16.0909	0.759	5.1009	6
197.85	16.0904	1.4981	5.0976	6
197.9	16.0912	0.4788	5.1004	6
197.95	16.0908	0.9369	5.0985	6
198	16.0906	1.1176	5.0874	6
198.05	16.0909	0.8704	5.0894	6
198.1	16.0912	0.6712	5.0999	6
198.15	16.0908	0.9953	5.0879	6
198.2	16.0907	0.8863	5.0888	6
198.25	16.0905	1.1905	5.096	6
198.3	16.091	0.836	5.0947	6
198.35	16.091	0.9115	5.1005	6
198.4	16.0912	0.6776	5.1013	6
198.45	16.0912	0.8804	5.0987	6
198.5	16.0915	0.7753	5.0922	6
198.55	16.0912	1.185	5.1	6
198.6	16.0912	1.0314	5.1163	6
198.65	16.0917	0.6239	5.1062	6
198.7	16.0916	0.8158	5.1072	6
198.75	16.091	1.1522	5.1018	6
198.8	16.0912	0.8267	5.1021	6
198.85	16.091	1.0696	5.1158	6
198.9	16.0912	0.8082	5.1179	6
198.95	16.0912	0.9898	5.1163	6
199	16.0913	0.9035	5.1076	6
199.05	16.0914	0.9057	5.1091	6
199.1	16.0914	0.8942	5.1038	6
199.15	16.0916	0.8598	5.083	6
199.2	16.0915	0.9951	5.0901	6
199.25	16.0915	0.9914	5.1066	6
199.3	16.0916	0.6287	5.0914	6
199.35	16.0912	1.1418	5.0935	6
199.4	16.0913	0.9096	5.0988	6
199.45	16.0915	0.8087	5.0949	6
199.5	16.0912	1.2835	5.096	6
199.55	16.0914	1.295	5.1006	6
199.6	16.0923	0.2485	5.1115	6
199.65	16.0915	1.1347	5.1126	6
199.7	16.0915	1.2054	5.1156	6
199.75	16.0918	0.7939	5.1122	6
199.8	16.0907	0.8919	5.1067	6
199.85	16.0898	1.6933	5.1135	6
199.9	16.0905	0.7505	5.1044	6
199.95	16.0901	0.6135	5.1098	6
200	16.0895	1.3267	5.1116	6
200.05	16.0898	1.213	5.0977	6
200.1	16.0902	0.5846	5.0982	6
200.15	16.0896	1.2952	5.0963	6
200.2	16.0895	1.3001	5.1042	6
200.25	16.09	0.6945	5.1182	6
200.3	16.0902	0.4307	5.1202	6
200.35	16.0889	2.0853	5.1206	6
200.4	16.0903	0.3913	5.1232	6
200.45	16.0899	1.0773	5.1351	6
200.5	16.0899	1.1797	5.143	6
200.55	16.09	0.9609	5.1315	6
200.6	16.0903	0.508	5.1318	6
200.65	16.0899	1.1466	5.1296	6
200.7	16.0898	1.421	5.1187	6
200.75	16.0906	0.5244	5.1118	6
200.8	16.0902	0.9248	5.0917	6
200.85	16.0898	1.6515	5.1062	6
200.9	16.0909	0.3012	5.1202	6
200.95	16.0904	0.7735	5.1222	6
201	16.0897	1.6217	5.1239	6
201.05	16.0903	0.4826	5.1216	6
201.1	16.0898	1.033	5.1263	6
201.15	16.09	1.0729	5.1349	6
201.2	16.09	1.082	5.1357	6
201.25	16.0902	0.7413	5.1283	6
201.3	16.0899	1.1802	5.1375	6
201.35	16.0902	0.9255	5.146	6
201.4	16.0899	1.2342	5.1512	6
201.45	16.0906	0.3787	5.1406	6
201.5	16.09	1.3721	5.1336	6
201.55	16.0907	0.5255	5.1455	6
201.6	16.0903	0.9521	5.1556	6
201.65	16.0901	0.9642	5.1375	6
201.7	16.09	0.8546	5.1195	6
201.75	16.0899	1.0461	5.1037	6
201.8	16.0903	0.6477	5.1079	6
201.85	16.0903	0.9308	5.1349	6
201.9	16.0905	0.9422	5.1628	6
201.95	16.0902	1.4395	5.1574	6
202	16.091	0.3363	5.1435	6
202.05	16.0904	0.9468	5.1468	6
202.1	16.0905	0.9285	5.1295	6
202.15	16.0905	0.9859	5.1378	6
202.2	16.0905	0.813	5.1444	6
202.25	16.0902	1.1412	5.1215	6
202.3	16.0901	1.191	5.1191	6
202.35	16.0908	0.3715	5.1124	6
202.4	16.0907	0.7878	5.107	6
202.45	16.0904	1.2988	5.1066	6
202.5	16.0906	1.0101	5.1031	6
202.55	16.0911	0.2205	5.1047	6
202.6	16.0904	0.9501	5.0914	6
202.65	16.0904	0.8601	5.094	6
202.7	16.0907	0.7957	5.0904	6
202.75	16.0908	0.8566	5.0933	6
202.8	16.0907	0.9794	5.1011	6
202.85	16.0913	0.389	5.1023	6
202.9	16.0909	0.7768	5.1032	6
202.95	16.0904	1.1884	5.1112	6
203	16.0907	0.9132	5.1054	6
203.05	16.0917	-0.0679	5.1071	6
203.1	16.09	1.8571	5.1003	6
203.15	16.0914	-0.1197	5.1032	6
203.2	16.0912	0.5633	5.1205	6
203.25	16.0908	1.3875	5.1127	6
203.3	16.0916	0.1726	5.0987	6
203.35	16.0912	0.5167	5.0988	6
203.4	16.0907	0.8969	5.091	6
203.45	16.0909	0.6339	5.1033	6
203.5	16.0912	0.5531	5.1104	6
203.55	16.0908	0.7012	5.104	6
203.6	16.0907	0.7325	5.1054	6
203.65	16.0909	0.2989	5.0981	6
203.7	16.0905	0.6971	5.0913	6
203.75	16.0905	0.9221	5.0935	6
203.8	16.0909	0.5726	5.0819	6
203.85	16.0913	0.1564	5.0885	6
203.9	16.0907	0.8469	5.0942	6
203.95	16.091	0.6324	5.104	6
204	16.0916	0.0852	5.1026	6
204.05	16.0906	1.2619	5.096	6
204.1	16.0914	0.2382	5.1065	6
204.15	16.0912	0.6794	5.1004	6
204.2	16.0913	0.6631	5.0844	6
204.25	16.0916	0.1626	5.0783	6
204.3	16.0914	0.4928	5.0851	6
204.35	16.0908	1.2829	5.0985	6
204.4	16.0915	0.1518	5.0917	6
204.45	16.0914	0.1712	5.0821	6
204.5	16.0907	1.0004	5.0715	6
204.55	16.0909	0.6495	5.0702	6
204.6	16.0913	0.2345	5.0843	6
204.65	16.091	0.8785	5.0907	6
204.7	16.0914	0.5302	5.0952	6
204.75	16.0911	0.2448	5.0904	6
204.8	16.0905	0.6369	5.0961	6
204.85	16.0902	0.7545	5.093	6
204.9	16.0901	0.3806	5.0831	6
204.95	16.0897	0.0081	5.0996	6
205	16.0887	1.648	5.0971	6
205.05	16.0912	-0.3139	5.0867	6
205.1	16.0901	0.5768	5.0916	6
205.15	16.0901	0.4636	5.101	6
205.2	16.0895	0.7042	5.0998	6
205.25	16.0897	0.3897	5.0909	6
205.3	16.0895	0.8095	5.093	6
205.35	16.0903	0.3824	5.0946	6
205.4	16.0901	0.8054	5.1032	6
205.45	16.0905	0.1395	5.1096	6
205.5	16.0897	0.7295	5.0994	6
205.55	16.0898	0.2106	5.0759	6
205.6	16.0894	0.5896	5.0852	6
205.65	16.0896	0.4343	5.1065	6
205.7	16.0893	0.7007	5.1206	6
205.75	16.0894	0.5077	5.113	6
205.8	16.0896	0.3101	5.0901	6
205.85	16.0893	0.8626	5.0847	6
205.9	16.0898	0.4991	5.1105	6
205.95	16.0902	0.2449	5.1173	6
206	16.09	0.1527	5.1214	6
206.05	16.0891	0.8683	5.1031	6
206.1	16.0898	0.1244	5.0993	6
206.15	16.0892	0.8695	5.1042	6
206.2	16.0898	0.3675	5.1113	6
206.25	16.0896	0.8069	5.1108	6
206.3	16.0903	-0.0763	5.1005	6
206.35	16.089	1.3075	5.0884	6
